museum_url,category,museum_name,street_address,state,country,full_address,website_link,latitude,longitude
https://whichmuseum.com/museum/international-spy-museum-washington-d-c-9206,Specialized & Alternative,International Spy Museum,"L'Enfant Plaza, Southwest 700",Washington DC,United States,"L'Enfant Plaza, Southwest 700, Washington DC, United States",https://www.spymuseum.org/,38.8849108,-77.0225831
https://whichmuseum.com/museum/the-witch-house-salem-10164,Specialized & Alternative,The Witch House,Essex Street 310,Massachusetts,United States,"Essex Street 310, Massachusetts, United States",http://witchhouse.info/,42.6070845,-70.8306798
https://whichmuseum.com/museum/salem-witch-museum-10165,Specialized & Alternative,Salem Witch Museum,Washington Square North 19 1/2,Massachusetts,United States,"Washington Square North 19 1/2, Massachusetts, United States",http://www.salemwitchmuseum.com/,42.5237449,-70.8911625
https://whichmuseum.com/museum/betsy-ross-house-philadelphia-8926,History & Anthropology,Betsy Ross House,Arch Street 239,Pennsylvania,United States,"Arch Street 239, Pennsylvania, United States",http://historicphiladelphia.org/betsy-ross-house/what-to-see/,39.9522851,-75.144625
https://whichmuseum.com/museum/the-getty-villa-museum-los-angeles-9419,Art & Design,The Getty Villa Museum,Pacific Coast Highway,California,United States,"Pacific Coast Highway, California, United States",http://www.getty.edu,33.7894805,-118.1893842
https://whichmuseum.com/museum/uss-bowfin-submarine-museum-waipahu-11343,History & Anthropology,Uss Bowfin Submarine Museum,11 Arizona Memorial Rd,Hawaii,United States,"11 Arizona Memorial Rd, Hawaii, United States",https://www.bowfin.org/,NA,NA
https://whichmuseum.com/museum/united-states-mint-philadelphia-8933,Specialized & Alternative,United States Mint,North Independence Ml East 151,Pennsylvania,United States,"North Independence Ml East 151, Pennsylvania, United States",https://www.usmint.gov,39.9520395,-75.1484825
https://whichmuseum.com/museum/city-museum-st-louis-8185,Science & Technology,City Museum,North 16th Street 750,Missouri,United States,"North 16th Street 750, Missouri, United States",http://www.citymuseum.org,38.6337006,-90.2004142
https://whichmuseum.com/museum/museum-of-sex-new-york-9285,Specialized & Alternative,Museum of Sex,5th Avenue 223,New York,United States,"5th Avenue 223, New York, United States",http://museumofsex.com,40.6758313,-73.9807001
https://whichmuseum.com/museum/san-francisco-zoo-21037,Nature & Natural History,San Francisco Zoo,Sloat Boulevard,California,United States,"Sloat Boulevard, California, United States",https://www.sfzoo.org/,37.7339336,-122.4951472
https://whichmuseum.com/museum/museum-at-eldridge-street-new-york-9295,History & Anthropology,Museum At Eldridge Street,Eldridge Street 12,New York,United States,"Eldridge Street 12, New York, United States",http://www.eldridgestreet.org/,40.7147291,-73.993461
https://whichmuseum.com/museum/natural-history-museum-of-los-angeles-county-9426,Nature & Natural History,Natural History Museum of Los Angeles County,900 Exposition Blvd.,California,United States,"900 Exposition Blvd., California, United States",http://nhm.org,34.0170795,-118.2886906
https://whichmuseum.com/museum/madame-tussaud-s-los-angeles-9498,Specialized & Alternative,Madame Tussaud's,6933 Hollywood Boulevard,California,United States,"6933 Hollywood Boulevard, California, United States",http://www.madametussauds.com/Hollywood/,34.1020028,-118.3414177
https://whichmuseum.com/museum/aquarium-of-the-bay-san-francisco-9022,Nature & Natural History,Beach St,Pier 39,California,United States,"Pier 39, California, United States",http://aquariumofthebay.org,37.8088094,-122.410088
https://whichmuseum.com/museum/museum-of-science-and-industry-chicago-8746,Science & Technology,Museum of Science and Industry,South Lake Shore Drive 5700,Illinois,United States,"South Lake Shore Drive 5700, Illinois, United States",http://www.msichicago.org,41.7907492,-87.582931
https://whichmuseum.com/museum/the-morgan-library-museum-new-york-9286,Art & Design,The Morgan Library & Museum,225 Madison Avenue at 36th Street,New York,United States,"225 Madison Avenue at 36th Street, New York, United States",http://themorgan.org,NA,NA
https://whichmuseum.com/museum/waikiki-aquarium-honolulu-8291,Nature & Natural History,Waikīkī Aquarium,2777 Kalakaua Ave,Hawaii,United States,"2777 Kalakaua Ave, Hawaii, United States",http://www.waikikiaquarium.org/,21.2656733,-157.8217238
https://whichmuseum.com/museum/lincoln-park-conservatory-chicago-8750,Nature & Natural History,Lincoln Park Conservatory,North Stockton Drive 2391,Illinois,United States,"North Stockton Drive 2391, Illinois, United States",https://www.chicagoparkdistrict.com/parks-facilities/lincoln-park-conservatory/,41.9244127,-87.6348029
https://whichmuseum.com/museum/shark-reef-aquarium-paradise-19877,Nature & Natural History,Shark Reef Aquarium,3950 Las Vegas Blvd S,Nevada,United States,"3950 Las Vegas Blvd S, Nevada, United States",https://mandalaybay.mgmresorts.com/en/entertainment/shark-reef-aquarium.html,36.0893705,-115.1745824
https://whichmuseum.com/museum/lower-east-side-tenement-museum-new-york-9297,History & Anthropology,Lower East Side Tenement Museum,Orchard Street 103,New York,United States,"Orchard Street 103, New York, United States",https://www.tenement.org/,40.7187837,-73.9900266
https://whichmuseum.com/museum/the-museum-of-flight-tukwila-13976,Science & Technology,The Museum of Flight,9404 East Marginal Way S,Washington,United States,"9404 East Marginal Way S, Washington, United States",http://www.museumofflight.org/,47.5187661,-122.2969562
https://whichmuseum.com/museum/musee-mecanique-san-francisco-9017,Science & Technology,Fishermans Wharf,Pier 45,California,United States,"Pier 45, California, United States",http://www.museemecaniquesf.com/,37.8101195,-122.4177169
https://whichmuseum.com/museum/zoo-atlanta-8679,Nature & Natural History,Zoo Atlanta,800 Cherokee Avenue SEAtlanta,Georgia,United States,"800 Cherokee Avenue SEAtlanta, Georgia, United States",http://www.zooatlanta.org,NA,NA
https://whichmuseum.com/museum/lincoln-park-zoo-chicago-8747,Nature & Natural History,Lincoln Park Zoo,North Clark Street 2001,Illinois,United States,"North Clark Street 2001, Illinois, United States",http://www.lpzoo.org,41.9212558,-87.6337656
https://whichmuseum.com/museum/the-broad-museum-los-angeles-9420,Art & Design,The Broad Museum,South Grand Avenue 221,California,United States,"South Grand Avenue 221, California, United States",https://www.thebroad.org,34.0544584,-118.2505943
https://whichmuseum.com/museum/elfreth-s-alley-museum-philadelphia-8928,History & Anthropology,Elfreth's Alley Museum,124 Elfreths Alley,Pennsylvania,United States,"124 Elfreths Alley, Pennsylvania, United States",http://www.elfrethsalley.org,40.0909907,-74.9525412
https://whichmuseum.com/museum/museum-of-science-boston-9077,Science & Technology,Museum of Science,1 Museum Of Science Driveway,Massachusetts,United States,"1 Museum Of Science Driveway, Massachusetts, United States",http://www.mos.org/,42.3673698,-71.0700952
https://whichmuseum.com/museum/the-alamo-san-antonio-9624,History & Anthropology,The Alamo,Alamo Plaza 300,Texas,United States,"Alamo Plaza 300, Texas, United States",http://www.thealamo.org/,29.4258447,-98.4868151
https://whichmuseum.com/museum/mission-san-carlos-borromeo-de-carmelo-carmel-by-the-sea-16117,History & Anthropology,Mission San Carlos Borromeo De Carmelo,Rio Road 3080,California,United States,"Rio Road 3080, California, United States",https://carmelmission.org/,36.5424224,-121.9193996
https://whichmuseum.com/museum/honolulu-zoo-8292,Nature & Natural History,Honolulu Zoo,151 Kapahulu Avenue,Hawaii,United States,"151 Kapahulu Avenue, Hawaii, United States",http://www.honoluluzoo.org,21.2711641,-157.8189222
https://whichmuseum.com/museum/country-music-hall-of-fame-and-museum-nashville-8509,Specialized & Alternative,Country Music Hall of Fame and Museum,5th Avenue South 222,Tennessee,United States,"5th Avenue South 222, Tennessee, United States",http://www.countrymusichalloffame.org,36.1581728,-86.7760929
https://whichmuseum.com/museum/bronx-zoo-new-york-9287,Nature & Natural History,Bronx Zoo,2300 Southern Boulevard,New York,United States,"2300 Southern Boulevard, New York, United States",http://www.bronxzoo.com/,40.8493045,-73.8771379
https://whichmuseum.com/museum/buffalo-and-erie-county-botanical-gardens-21279,Nature & Natural History,Buffalo and Erie County Botanical Gardens,2655 South Park Avenue,New York,United States,"2655 South Park Avenue, New York, United States",https://www.buffalogardens.com/,42.8278632,-78.8238711
https://whichmuseum.com/museum/king-center-for-non-violent-social-change-atlanta-8676,History & Anthropology,King Center For Non-violent Social Change,449 Auburn Avenue,Georgia,United States,"449 Auburn Avenue, Georgia, United States",https://thekingcenter.org/,33.7547816,-84.3727671
https://whichmuseum.com/museum/the-met-cloisters-new-york-9288,History & Anthropology,The Met Cloisters,Margaret Corbin Drive 99,New York,United States,"Margaret Corbin Drive 99, New York, United States",https://metmuseum.org/visit/met-cloisters,40.8648286,-73.931713
https://whichmuseum.com/museum/thomas-jefferson-s-monticello-pantops-14949,History & Anthropology,Thomas Jefferson's Monticello,931 Thomas Jefferson Parkway,Virginia,United States,"931 Thomas Jefferson Parkway, Virginia, United States",http://www.monticello.org/,38.0051402,-78.4563161
https://whichmuseum.com/museum/wild-florida-kenansville-21258,Nature & Natural History,#6 Nature & Natural History in Florida #32 Nature & Natural History in United States,Wild Florida,FL 34739 Kenansville,United States,"Wild Florida, FL 34739 Kenansville, United States",https://wildfloridairboats.com/,28.0836537,-81.3027587
https://whichmuseum.com/museum/bernice-pauahi-bishop-museum-honolulu-8293,History & Anthropology,Bernice Pauahi Bishop Museum,Bernice Street 1525,Hawaii,United States,"Bernice Street 1525, Hawaii, United States",http://www.bishopmuseum.org/,21.3330841,-157.8707112
https://whichmuseum.com/museum/the-ernest-hemmingway-home-and-museum-key-west-8365,History & Anthropology,The Ernest Hemmingway Home and Museum,Whitehead Street 907,Florida,United States,"Whitehead Street 907, Florida, United States",https://www.hemingwayhome.com/,24.5511983,-81.8006097
https://whichmuseum.com/museum/ho-omaluhia-botanical-garden-kaneohe-12187,Nature & Natural History,Ho'omaluhia Botanical Garden,Luluku Road 45-680,Hawaii,United States,"Luluku Road 45-680, Hawaii, United States",https://www.honolulu.gov/parks/hbg.html?id=569%3Aho,21.3980518,-157.8059067
https://whichmuseum.com/museum/georgia-state-railroad-museum-savannah-8310,Science & Technology,Georgia State Railroad Museum,Louisville Road 665,Georgia,United States,"Louisville Road 665, Georgia, United States",https://www.chsgeorgia.org/GSRM,33.4832805,-82.2696301
https://whichmuseum.com/museum/the-georgia-state-capitol-atlanta-8677,History & Anthropology,The Georgia State Capitol,Washington Street Southwest 206,Georgia,United States,"Washington Street Southwest 206, Georgia, United States",http://www.libs.uga.edu/capitolmuseum/museum/,33.7490553,-84.3881711
https://whichmuseum.com/museum/center-for-civil-and-human-rights-atlanta-8678,History & Anthropology,Center For Civil and Human Rights,Ivan Allen Jr Boulevard 100,Georgia,United States,"Ivan Allen Jr Boulevard 100, Georgia, United States",http://civilandhumanrights.org,33.7640485,-84.3930405
https://whichmuseum.com/museum/the-sixth-floor-museum-at-dealey-plaza-dallas-8470,History & Anthropology,The Sixth Floor Museum At Dealey Plaza,Elm Street 411,Texas,United States,"Elm Street 411, Texas, United States",http://www.jfk.org,32.7797097,-96.8084399
https://whichmuseum.com/museum/monterey-bay-aquarium-10389,Nature & Natural History,Monterey Bay Aquarium,Cannery Row 886,California,United States,"Cannery Row 886, California, United States",http://www.montereybayaquarium.org/,36.6180889,-121.901672
https://whichmuseum.com/museum/portland-head-light-cape-elizabeth-14807,History & Anthropology,Portland Head Light,12 Captain Strout Cir,Maine,United States,"12 Captain Strout Cir, Maine, United States",https://portlandheadlight.com,43.6230624,-70.2081174
https://whichmuseum.com/museum/california-science-center-los-angeles-9421,Science & Technology,California Science Center,Exposition Park Drive 700,California,United States,"Exposition Park Drive 700, California, United States",http://californiasciencecenter.org,34.0159757,-118.286287
https://whichmuseum.com/museum/battleship-uss-iowa-los-angeles-9427,Science & Technology,Battleship Uss Iowa,250 S. Harbor Blvd,California,United States,"250 S. Harbor Blvd, California, United States",http://www.pacificbattleship.com,33.7419035,-118.279817
https://whichmuseum.com/museum/old-courthouse-st-louis-8186,History & Anthropology,Old Courthouse,North 4th Street 11,Missouri,United States,"North 4th Street 11, Missouri, United States",https://www.gatewayarch.com/experience/old-courthouse,38.6246258,-90.1849637
https://whichmuseum.com/museum/new-museum-of-contemporary-art-new-york-9300,Art & Design,New Museum of Contemporary Art,Bowery 235,New York,United States,"Bowery 235, New York, United States",http://www.newmuseum.org/,40.7223463,-73.9928406
https://whichmuseum.com/museum/hirshhorn-museum-washington-d-c-9215,Art & Design,Hirshhorn Museum,Independence Ave SW & 7th St SW,Washington DC,United States,"Independence Ave SW & 7th St SW, Washington DC, United States",http://hirshhorn.si.edu/,38.8880597,-77.0217497
https://whichmuseum.com/museum/phillip-patricia-frost-museum-of-science-miami-21293,Science & Technology,Phillip & Patricia Frost Museum of Science,1101 Biscayne Boulevard,Florida,United States,"1101 Biscayne Boulevard, Florida, United States",https://www.frostscience.org/,25.7853042,-80.1881069
