series_id,year,period,value,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text
LAUCN271350000000003,2025,M13,0.044000000000000004,F,CN2713500000000,03,U,27,"Roseau County, MN",unemployment rate
LAUCN271370000000003,2025,M13,0.046,F,CN2713700000000,03,U,27,"St. Louis County, MN",unemployment rate
LAUCN271390000000003,2025,M13,0.034,F,CN2713900000000,03,U,27,"Scott County, MN",unemployment rate
LAUCN271410000000003,2025,M13,0.040999999999999995,F,CN2714100000000,03,U,27,"Sherburne County, MN",unemployment rate
LAUCN271430000000003,2025,M13,0.046,F,CN2714300000000,03,U,27,"Sibley County, MN",unemployment rate
LAUCN271450000000003,2025,M13,0.04,F,CN2714500000000,03,U,27,"Stearns County, MN",unemployment rate
LAUCN271470000000003,2025,M13,0.046,F,CN2714700000000,03,U,27,"Steele County, MN",unemployment rate
LAUCN271490000000003,2025,M13,0.031,F,CN2714900000000,03,U,27,"Stevens County, MN",unemployment rate
LAUCN271510000000003,2025,M13,0.051,F,CN2715100000000,03,U,27,"Swift County, MN",unemployment rate
LAUCN271530000000003,2025,M13,0.053,F,CN2715300000000,03,U,27,"Todd County, MN",unemployment rate
LAUCN271550000000003,2025,M13,0.034,F,CN2715500000000,03,U,27,"Traverse County, MN",unemployment rate
LAUCN271570000000003,2025,M13,0.037000000000000005,F,CN2715700000000,03,U,27,"Wabasha County, MN",unemployment rate
LAUCN271590000000003,2025,M13,0.06,F,CN2715900000000,03,U,27,"Wadena County, MN",unemployment rate
LAUCN271610000000003,2025,M13,0.046,F,CN2716100000000,03,U,27,"Waseca County, MN",unemployment rate
LAUCN271630000000003,2025,M13,0.034,F,CN2716300000000,03,U,27,"Washington County, MN",unemployment rate
LAUCN271650000000003,2025,M13,0.04,F,CN2716500000000,03,U,27,"Watonwan County, MN",unemployment rate
LAUCN271670000000003,2025,M13,0.036000000000000004,F,CN2716700000000,03,U,27,"Wilkin County, MN",unemployment rate
LAUCN271690000000003,2025,M13,0.032,F,CN2716900000000,03,U,27,"Winona County, MN",unemployment rate
LAUCN271710000000003,2025,M13,0.038,F,CN2717100000000,03,U,27,"Wright County, MN",unemployment rate
LAUCN271730000000003,2025,M13,0.042,F,CN2717300000000,03,U,27,"Yellow Medicine County, MN",unemployment rate
LAUCN280010000000003,2025,M13,0.057,F,CN2800100000000,03,U,28,"Adams County, MS",unemployment rate
LAUCN280030000000003,2025,M13,0.035,F,CN2800300000000,03,U,28,"Alcorn County, MS",unemployment rate
LAUCN280050000000003,2025,M13,0.048,F,CN2800500000000,03,U,28,"Amite County, MS",unemployment rate
LAUCN280070000000003,2025,M13,0.04,F,CN2800700000000,03,U,28,"Attala County, MS",unemployment rate
LAUCN280090000000003,2025,M13,0.04,F,CN2800900000000,03,U,28,"Benton County, MS",unemployment rate
LAUCN280110000000003,2025,M13,0.048,F,CN2801100000000,03,U,28,"Bolivar County, MS",unemployment rate
LAUCN280130000000003,2025,M13,0.035,F,CN2801300000000,03,U,28,"Calhoun County, MS",unemployment rate
LAUCN280150000000003,2025,M13,0.042,F,CN2801500000000,03,U,28,"Carroll County, MS",unemployment rate
LAUCN280170000000003,2025,M13,0.049,F,CN2801700000000,03,U,28,"Chickasaw County, MS",unemployment rate
LAUCN280190000000003,2025,M13,0.044000000000000004,F,CN2801900000000,03,U,28,"Choctaw County, MS",unemployment rate
LAUCN280210000000003,2025,M13,0.09,F,CN2802100000000,03,U,28,"Claiborne County, MS",unemployment rate
LAUCN280230000000003,2025,M13,0.040999999999999995,F,CN2802300000000,03,U,28,"Clarke County, MS",unemployment rate
LAUCN280250000000003,2025,M13,0.046,F,CN2802500000000,03,U,28,"Clay County, MS",unemployment rate
LAUCN280270000000003,2025,M13,0.068,F,CN2802700000000,03,U,28,"Coahoma County, MS",unemployment rate
LAUCN280290000000003,2025,M13,0.04,F,CN2802900000000,03,U,28,"Copiah County, MS",unemployment rate
LAUCN280310000000003,2025,M13,0.038,F,CN2803100000000,03,U,28,"Covington County, MS",unemployment rate
LAUCN280330000000003,2025,M13,0.036000000000000004,F,CN2803300000000,03,U,28,"DeSoto County, MS",unemployment rate
LAUCN280350000000003,2025,M13,0.036000000000000004,F,CN2803500000000,03,U,28,"Forrest County, MS",unemployment rate
LAUCN280370000000003,2025,M13,0.051,F,CN2803700000000,03,U,28,"Franklin County, MS",unemployment rate
LAUCN280390000000003,2025,M13,0.051,F,CN2803900000000,03,U,28,"George County, MS",unemployment rate
LAUCN280410000000003,2025,M13,0.069,F,CN2804100000000,03,U,28,"Greene County, MS",unemployment rate
LAUCN280430000000003,2025,M13,0.042,F,CN2804300000000,03,U,28,"Grenada County, MS",unemployment rate
LAUCN280450000000003,2025,M13,0.032,F,CN2804500000000,03,U,28,"Hancock County, MS",unemployment rate
LAUCN280470000000003,2025,M13,0.035,F,CN2804700000000,03,U,28,"Harrison County, MS",unemployment rate
LAUCN280490000000003,2025,M13,0.039,F,CN2804900000000,03,U,28,"Hinds County, MS",unemployment rate
LAUCN280510000000003,2025,M13,0.066,F,CN2805100000000,03,U,28,"Holmes County, MS",unemployment rate
LAUCN280530000000003,2025,M13,0.063,F,CN2805300000000,03,U,28,"Humphreys County, MS",unemployment rate
LAUCN280550000000003,2025,M13,0.09300000000000001,F,CN2805500000000,03,U,28,"Issaquena County, MS",unemployment rate
LAUCN280570000000003,2025,M13,0.034,F,CN2805700000000,03,U,28,"Itawamba County, MS",unemployment rate
LAUCN280590000000003,2025,M13,0.037000000000000005,F,CN2805900000000,03,U,28,"Jackson County, MS",unemployment rate
LAUCN280610000000003,2025,M13,0.04,F,CN2806100000000,03,U,28,"Jasper County, MS",unemployment rate
LAUCN280630000000003,2025,M13,0.10400000000000001,F,CN2806300000000,03,U,28,"Jefferson County, MS",unemployment rate
LAUCN280650000000003,2025,M13,0.038,F,CN2806500000000,03,U,28,"Jefferson Davis County, MS",unemployment rate
LAUCN280670000000003,2025,M13,0.031,F,CN2806700000000,03,U,28,"Jones County, MS",unemployment rate
LAUCN280690000000003,2025,M13,0.05,F,CN2806900000000,03,U,28,"Kemper County, MS",unemployment rate
LAUCN280710000000003,2025,M13,0.032,F,CN2807100000000,03,U,28,"Lafayette County, MS",unemployment rate
LAUCN280730000000003,2025,M13,0.033,F,CN2807300000000,03,U,28,"Lamar County, MS",unemployment rate
LAUCN280750000000003,2025,M13,0.038,F,CN2807500000000,03,U,28,"Lauderdale County, MS",unemployment rate
LAUCN280770000000003,2025,M13,0.040999999999999995,F,CN2807700000000,03,U,28,"Lawrence County, MS",unemployment rate
LAUCN280790000000003,2025,M13,0.034,F,CN2807900000000,03,U,28,"Leake County, MS",unemployment rate
LAUCN280810000000003,2025,M13,0.035,F,CN2808100000000,03,U,28,"Lee County, MS",unemployment rate
LAUCN280830000000003,2025,M13,0.062,F,CN2808300000000,03,U,28,"Leflore County, MS",unemployment rate
LAUCN280850000000003,2025,M13,0.04,F,CN2808500000000,03,U,28,"Lincoln County, MS",unemployment rate
LAUCN280870000000003,2025,M13,0.039,F,CN2808700000000,03,U,28,"Lowndes County, MS",unemployment rate
LAUCN280890000000003,2025,M13,0.031,F,CN2808900000000,03,U,28,"Madison County, MS",unemployment rate
LAUCN280910000000003,2025,M13,0.040999999999999995,F,CN2809100000000,03,U,28,"Marion County, MS",unemployment rate
LAUCN280930000000003,2025,M13,0.044000000000000004,F,CN2809300000000,03,U,28,"Marshall County, MS",unemployment rate
LAUCN280950000000003,2025,M13,0.047,F,CN2809500000000,03,U,28,"Monroe County, MS",unemployment rate
LAUCN280970000000003,2025,M13,0.04,F,CN2809700000000,03,U,28,"Montgomery County, MS",unemployment rate
LAUCN280990000000003,2025,M13,0.036000000000000004,F,CN2809900000000,03,U,28,"Neshoba County, MS",unemployment rate
LAUCN281010000000003,2025,M13,0.037000000000000005,F,CN2810100000000,03,U,28,"Newton County, MS",unemployment rate
LAUCN281030000000003,2025,M13,0.048,F,CN2810300000000,03,U,28,"Noxubee County, MS",unemployment rate
LAUCN281050000000003,2025,M13,0.040999999999999995,F,CN2810500000000,03,U,28,"Oktibbeha County, MS",unemployment rate
LAUCN281070000000003,2025,M13,0.046,F,CN2810700000000,03,U,28,"Panola County, MS",unemployment rate
LAUCN281090000000003,2025,M13,0.037000000000000005,F,CN2810900000000,03,U,28,"Pearl River County, MS",unemployment rate
LAUCN281110000000003,2025,M13,0.044000000000000004,F,CN2811100000000,03,U,28,"Perry County, MS",unemployment rate
LAUCN281130000000003,2025,M13,0.05,F,CN2811300000000,03,U,28,"Pike County, MS",unemployment rate
LAUCN281150000000003,2025,M13,0.038,F,CN2811500000000,03,U,28,"Pontotoc County, MS",unemployment rate
LAUCN281170000000003,2025,M13,0.036000000000000004,F,CN2811700000000,03,U,28,"Prentiss County, MS",unemployment rate
LAUCN281190000000003,2025,M13,0.05,F,CN2811900000000,03,U,28,"Quitman County, MS",unemployment rate
LAUCN281210000000003,2025,M13,0.027999999999999997,F,CN2812100000000,03,U,28,"Rankin County, MS",unemployment rate
LAUCN281230000000003,2025,M13,0.033,F,CN2812300000000,03,U,28,"Scott County, MS",unemployment rate
LAUCN281250000000003,2025,M13,0.057999999999999996,F,CN2812500000000,03,U,28,"Sharkey County, MS",unemployment rate
LAUCN281270000000003,2025,M13,0.036000000000000004,F,CN2812700000000,03,U,28,"Simpson County, MS",unemployment rate
LAUCN281290000000003,2025,M13,0.035,F,CN2812900000000,03,U,28,"Smith County, MS",unemployment rate
LAUCN281310000000003,2025,M13,0.04,F,CN2813100000000,03,U,28,"Stone County, MS",unemployment rate
LAUCN281330000000003,2025,M13,0.048,F,CN2813300000000,03,U,28,"Sunflower County, MS",unemployment rate
LAUCN281350000000003,2025,M13,0.036000000000000004,F,CN2813500000000,03,U,28,"Tallahatchie County, MS",unemployment rate
LAUCN281370000000003,2025,M13,0.037000000000000005,F,CN2813700000000,03,U,28,"Tate County, MS",unemployment rate
LAUCN281390000000003,2025,M13,0.036000000000000004,F,CN2813900000000,03,U,28,"Tippah County, MS",unemployment rate
LAUCN281410000000003,2025,M13,0.038,F,CN2814100000000,03,U,28,"Tishomingo County, MS",unemployment rate
LAUCN281430000000003,2025,M13,0.052000000000000005,F,CN2814300000000,03,U,28,"Tunica County, MS",unemployment rate
LAUCN281450000000003,2025,M13,0.032,F,CN2814500000000,03,U,28,"Union County, MS",unemployment rate
LAUCN281470000000003,2025,M13,0.047,F,CN2814700000000,03,U,28,"Walthall County, MS",unemployment rate
LAUCN281490000000003,2025,M13,0.043,F,CN2814900000000,03,U,28,"Warren County, MS",unemployment rate
LAUCN281510000000003,2025,M13,0.052000000000000005,F,CN2815100000000,03,U,28,"Washington County, MS",unemployment rate
LAUCN281530000000003,2025,M13,0.042,F,CN2815300000000,03,U,28,"Wayne County, MS",unemployment rate
LAUCN281550000000003,2025,M13,0.033,F,CN2815500000000,03,U,28,"Webster County, MS",unemployment rate
LAUCN281570000000003,2025,M13,0.06,F,CN2815700000000,03,U,28,"Wilkinson County, MS",unemployment rate
LAUCN281590000000003,2025,M13,0.04,F,CN2815900000000,03,U,28,"Winston County, MS",unemployment rate
LAUCN281610000000003,2025,M13,0.038,F,CN2816100000000,03,U,28,"Yalobusha County, MS",unemployment rate
LAUCN281630000000003,2025,M13,0.048,F,CN2816300000000,03,U,28,"Yazoo County, MS",unemployment rate
LAUCN290010000000003,2025,M13,0.047,F,CN2900100000000,03,U,29,"Adair County, MO",unemployment rate
LAUCN290030000000003,2025,M13,0.037000000000000005,F,CN2900300000000,03,U,29,"Andrew County, MO",unemployment rate
LAUCN290050000000003,2025,M13,0.032,F,CN2900500000000,03,U,29,"Atchison County, MO",unemployment rate
LAUCN290070000000003,2025,M13,0.039,F,CN2900700000000,03,U,29,"Audrain County, MO",unemployment rate
LAUCN290090000000003,2025,M13,0.044000000000000004,F,CN2900900000000,03,U,29,"Barry County, MO",unemployment rate
LAUCN290110000000003,2025,M13,0.040999999999999995,F,CN2901100000000,03,U,29,"Barton County, MO",unemployment rate
LAUCN290130000000003,2025,M13,0.04,F,CN2901300000000,03,U,29,"Bates County, MO",unemployment rate
LAUCN290150000000003,2025,M13,0.054000000000000006,F,CN2901500000000,03,U,29,"Benton County, MO",unemployment rate
LAUCN290170000000003,2025,M13,0.039,F,CN2901700000000,03,U,29,"Bollinger County, MO",unemployment rate
LAUCN290190000000003,2025,M13,0.034,F,CN2901900000000,03,U,29,"Boone County, MO",unemployment rate
LAUCN290210000000003,2025,M13,0.042,F,CN2902100000000,03,U,29,"Buchanan County, MO",unemployment rate
LAUCN290230000000003,2025,M13,0.052000000000000005,F,CN2902300000000,03,U,29,"Butler County, MO",unemployment rate
LAUCN290250000000003,2025,M13,0.042,F,CN2902500000000,03,U,29,"Caldwell County, MO",unemployment rate
LAUCN290270000000003,2025,M13,0.034,F,CN2902700000000,03,U,29,"Callaway County, MO",unemployment rate
LAUCN290290000000003,2025,M13,0.046,F,CN2902900000000,03,U,29,"Camden County, MO",unemployment rate
LAUCN290310000000003,2025,M13,0.036000000000000004,F,CN2903100000000,03,U,29,"Cape Girardeau County, MO",unemployment rate
LAUCN290330000000003,2025,M13,0.043,F,CN2903300000000,03,U,29,"Carroll County, MO",unemployment rate
LAUCN290350000000003,2025,M13,0.047,F,CN2903500000000,03,U,29,"Carter County, MO",unemployment rate
LAUCN290370000000003,2025,M13,0.036000000000000004,F,CN2903700000000,03,U,29,"Cass County, MO",unemployment rate
LAUCN290390000000003,2025,M13,0.046,F,CN2903900000000,03,U,29,"Cedar County, MO",unemployment rate
LAUCN290410000000003,2025,M13,0.039,F,CN2904100000000,03,U,29,"Chariton County, MO",unemployment rate
LAUCN290430000000003,2025,M13,0.035,F,CN2904300000000,03,U,29,"Christian County, MO",unemployment rate
LAUCN290450000000003,2025,M13,0.048,F,CN2904500000000,03,U,29,"Clark County, MO",unemployment rate
LAUCN290470000000003,2025,M13,0.038,F,CN2904700000000,03,U,29,"Clay County, MO",unemployment rate
LAUCN290490000000003,2025,M13,0.040999999999999995,F,CN2904900000000,03,U,29,"Clinton County, MO",unemployment rate
LAUCN290510000000003,2025,M13,0.032,F,CN2905100000000,03,U,29,"Cole County, MO",unemployment rate
LAUCN290530000000003,2025,M13,0.037000000000000005,F,CN2905300000000,03,U,29,"Cooper County, MO",unemployment rate
LAUCN290550000000003,2025,M13,0.046,F,CN2905500000000,03,U,29,"Crawford County, MO",unemployment rate
LAUCN290570000000003,2025,M13,0.038,F,CN2905700000000,03,U,29,"Dade County, MO",unemployment rate
LAUCN290590000000003,2025,M13,0.048,F,CN2905900000000,03,U,29,"Dallas County, MO",unemployment rate
LAUCN290610000000003,2025,M13,0.033,F,CN2906100000000,03,U,29,"Daviess County, MO",unemployment rate
LAUCN290630000000003,2025,M13,0.043,F,CN2906300000000,03,U,29,"DeKalb County, MO",unemployment rate
LAUCN290650000000003,2025,M13,0.04,F,CN2906500000000,03,U,29,"Dent County, MO",unemployment rate
LAUCN290670000000003,2025,M13,0.047,F,CN2906700000000,03,U,29,"Douglas County, MO",unemployment rate
LAUCN290690000000003,2025,M13,0.055,F,CN2906900000000,03,U,29,"Dunklin County, MO",unemployment rate
LAUCN290710000000003,2025,M13,0.037000000000000005,F,CN2907100000000,03,U,29,"Franklin County, MO",unemployment rate
LAUCN290730000000003,2025,M13,0.037000000000000005,F,CN2907300000000,03,U,29,"Gasconade County, MO",unemployment rate
LAUCN290750000000003,2025,M13,0.036000000000000004,F,CN2907500000000,03,U,29,"Gentry County, MO",unemployment rate
LAUCN290770000000003,2025,M13,0.037000000000000005,F,CN2907700000000,03,U,29,"Greene County, MO",unemployment rate
LAUCN290790000000003,2025,M13,0.043,F,CN2907900000000,03,U,29,"Grundy County, MO",unemployment rate
LAUCN290810000000003,2025,M13,0.039,F,CN2908100000000,03,U,29,"Harrison County, MO",unemployment rate
LAUCN290830000000003,2025,M13,0.039,F,CN2908300000000,03,U,29,"Henry County, MO",unemployment rate
LAUCN290850000000003,2025,M13,0.067,F,CN2908500000000,03,U,29,"Hickory County, MO",unemployment rate
LAUCN290870000000003,2025,M13,0.039,F,CN2908700000000,03,U,29,"Holt County, MO",unemployment rate
LAUCN290890000000003,2025,M13,0.04,F,CN2908900000000,03,U,29,"Howard County, MO",unemployment rate
LAUCN290910000000003,2025,M13,0.046,F,CN2909100000000,03,U,29,"Howell County, MO",unemployment rate
LAUCN290930000000003,2025,M13,0.052000000000000005,F,CN2909300000000,03,U,29,"Iron County, MO",unemployment rate
LAUCN290950000000003,2025,M13,0.042,F,CN2909500000000,03,U,29,"Jackson County, MO",unemployment rate
LAUCN290970000000003,2025,M13,0.038,F,CN2909700000000,03,U,29,"Jasper County, MO",unemployment rate
LAUCN290990000000003,2025,M13,0.037000000000000005,F,CN2909900000000,03,U,29,"Jefferson County, MO",unemployment rate
LAUCN291010000000003,2025,M13,0.04,F,CN2910100000000,03,U,29,"Johnson County, MO",unemployment rate
LAUCN291030000000003,2025,M13,0.047,F,CN2910300000000,03,U,29,"Knox County, MO",unemployment rate
LAUCN291050000000003,2025,M13,0.05,F,CN2910500000000,03,U,29,"Laclede County, MO",unemployment rate
LAUCN291070000000003,2025,M13,0.039,F,CN2910700000000,03,U,29,"Lafayette County, MO",unemployment rate
LAUCN291090000000003,2025,M13,0.042,F,CN2910900000000,03,U,29,"Lawrence County, MO",unemployment rate
LAUCN291110000000003,2025,M13,0.046,F,CN2911100000000,03,U,29,"Lewis County, MO",unemployment rate
LAUCN291130000000003,2025,M13,0.039,F,CN2911300000000,03,U,29,"Lincoln County, MO",unemployment rate
LAUCN291150000000003,2025,M13,0.04,F,CN2911500000000,03,U,29,"Linn County, MO",unemployment rate
LAUCN291170000000003,2025,M13,0.036000000000000004,F,CN2911700000000,03,U,29,"Livingston County, MO",unemployment rate
LAUCN291190000000003,2025,M13,0.049,F,CN2911900000000,03,U,29,"McDonald County, MO",unemployment rate
LAUCN291210000000003,2025,M13,0.045,F,CN2912100000000,03,U,29,"Macon County, MO",unemployment rate
LAUCN291230000000003,2025,M13,0.048,F,CN2912300000000,03,U,29,"Madison County, MO",unemployment rate
LAUCN291250000000003,2025,M13,0.038,F,CN2912500000000,03,U,29,"Maries County, MO",unemployment rate
LAUCN291270000000003,2025,M13,0.042,F,CN2912700000000,03,U,29,"Marion County, MO",unemployment rate
LAUCN291290000000003,2025,M13,0.040999999999999995,F,CN2912900000000,03,U,29,"Mercer County, MO",unemployment rate
LAUCN291310000000003,2025,M13,0.038,F,CN2913100000000,03,U,29,"Miller County, MO",unemployment rate
LAUCN291330000000003,2025,M13,0.061,F,CN2913300000000,03,U,29,"Mississippi County, MO",unemployment rate
LAUCN291350000000003,2025,M13,0.033,F,CN2913500000000,03,U,29,"Moniteau County, MO",unemployment rate
LAUCN291370000000003,2025,M13,0.042,F,CN2913700000000,03,U,29,"Monroe County, MO",unemployment rate
LAUCN291390000000003,2025,M13,0.036000000000000004,F,CN2913900000000,03,U,29,"Montgomery County, MO",unemployment rate
LAUCN291410000000003,2025,M13,0.051,F,CN2914100000000,03,U,29,"Morgan County, MO",unemployment rate
LAUCN291430000000003,2025,M13,0.051,F,CN2914300000000,03,U,29,"New Madrid County, MO",unemployment rate
LAUCN291450000000003,2025,M13,0.039,F,CN2914500000000,03,U,29,"Newton County, MO",unemployment rate
LAUCN291470000000003,2025,M13,0.031,F,CN2914700000000,03,U,29,"Nodaway County, MO",unemployment rate
LAUCN291490000000003,2025,M13,0.046,F,CN2914900000000,03,U,29,"Oregon County, MO",unemployment rate
LAUCN291510000000003,2025,M13,0.031,F,CN2915100000000,03,U,29,"Osage County, MO",unemployment rate
LAUCN291530000000003,2025,M13,0.063,F,CN2915300000000,03,U,29,"Ozark County, MO",unemployment rate
LAUCN291550000000003,2025,M13,0.057999999999999996,F,CN2915500000000,03,U,29,"Pemiscot County, MO",unemployment rate
LAUCN291570000000003,2025,M13,0.032,F,CN2915700000000,03,U,29,"Perry County, MO",unemployment rate
LAUCN291590000000003,2025,M13,0.04,F,CN2915900000000,03,U,29,"Pettis County, MO",unemployment rate
LAUCN291610000000003,2025,M13,0.04,F,CN2916100000000,03,U,29,"Phelps County, MO",unemployment rate
LAUCN291630000000003,2025,M13,0.044000000000000004,F,CN2916300000000,03,U,29,"Pike County, MO",unemployment rate
LAUCN291650000000003,2025,M13,0.034,F,CN2916500000000,03,U,29,"Platte County, MO",unemployment rate
LAUCN291670000000003,2025,M13,0.042,F,CN2916700000000,03,U,29,"Polk County, MO",unemployment rate
LAUCN291690000000003,2025,M13,0.040999999999999995,F,CN2916900000000,03,U,29,"Pulaski County, MO",unemployment rate
LAUCN291710000000003,2025,M13,0.039,F,CN2917100000000,03,U,29,"Putnam County, MO",unemployment rate
LAUCN291730000000003,2025,M13,0.038,F,CN2917300000000,03,U,29,"Ralls County, MO",unemployment rate
LAUCN291750000000003,2025,M13,0.038,F,CN2917500000000,03,U,29,"Randolph County, MO",unemployment rate
LAUCN291770000000003,2025,M13,0.042,F,CN2917700000000,03,U,29,"Ray County, MO",unemployment rate
LAUCN291790000000003,2025,M13,0.047,F,CN2917900000000,03,U,29,"Reynolds County, MO",unemployment rate
LAUCN291810000000003,2025,M13,0.049,F,CN2918100000000,03,U,29,"Ripley County, MO",unemployment rate
LAUCN291830000000003,2025,M13,0.034,F,CN2918300000000,03,U,29,"St. Charles County, MO",unemployment rate
LAUCN291850000000003,2025,M13,0.043,F,CN2918500000000,03,U,29,"St. Clair County, MO",unemployment rate
LAUCN291860000000003,2025,M13,0.034,F,CN2918600000000,03,U,29,"Ste. Genevieve County, MO",unemployment rate
LAUCN291870000000003,2025,M13,0.047,F,CN2918700000000,03,U,29,"St. Francois County, MO",unemployment rate
LAUCN291890000000003,2025,M13,0.040999999999999995,F,CN2918900000000,03,U,29,"St. Louis County, MO",unemployment rate
LAUCN291950000000003,2025,M13,0.036000000000000004,F,CN2919500000000,03,U,29,"Saline County, MO",unemployment rate
LAUCN291970000000003,2025,M13,0.039,F,CN2919700000000,03,U,29,"Schuyler County, MO",unemployment rate
LAUCN291990000000003,2025,M13,0.036000000000000004,F,CN2919900000000,03,U,29,"Scotland County, MO",unemployment rate
LAUCN292010000000003,2025,M13,0.04,F,CN2920100000000,03,U,29,"Scott County, MO",unemployment rate
LAUCN292030000000003,2025,M13,0.057999999999999996,F,CN2920300000000,03,U,29,"Shannon County, MO",unemployment rate
LAUCN292050000000003,2025,M13,0.036000000000000004,F,CN2920500000000,03,U,29,"Shelby County, MO",unemployment rate
LAUCN292070000000003,2025,M13,0.045,F,CN2920700000000,03,U,29,"Stoddard County, MO",unemployment rate
LAUCN292090000000003,2025,M13,0.057,F,CN2920900000000,03,U,29,"Stone County, MO",unemployment rate
LAUCN292110000000003,2025,M13,0.037000000000000005,F,CN2921100000000,03,U,29,"Sullivan County, MO",unemployment rate
LAUCN292130000000003,2025,M13,0.06,F,CN2921300000000,03,U,29,"Taney County, MO",unemployment rate
LAUCN292150000000003,2025,M13,0.044000000000000004,F,CN2921500000000,03,U,29,"Texas County, MO",unemployment rate
LAUCN292170000000003,2025,M13,0.038,F,CN2921700000000,03,U,29,"Vernon County, MO",unemployment rate
LAUCN292190000000003,2025,M13,0.037000000000000005,F,CN2921900000000,03,U,29,"Warren County, MO",unemployment rate
LAUCN292210000000003,2025,M13,0.049,F,CN2922100000000,03,U,29,"Washington County, MO",unemployment rate
LAUCN292230000000003,2025,M13,0.057999999999999996,F,CN2922300000000,03,U,29,"Wayne County, MO",unemployment rate
LAUCN292250000000003,2025,M13,0.039,F,CN2922500000000,03,U,29,"Webster County, MO",unemployment rate
LAUCN292270000000003,2025,M13,0.034,F,CN2922700000000,03,U,29,"Worth County, MO",unemployment rate
LAUCN292290000000003,2025,M13,0.052000000000000005,F,CN2922900000000,03,U,29,"Wright County, MO",unemployment rate
LAUCN295100000000003,2025,M13,0.046,F,CN2951000000000,03,U,29,"St. Louis city, MO",unemployment rate
LAUCN300010000000003,2025,M13,0.027999999999999997,F,CN3000100000000,03,U,30,"Beaverhead County, MT",unemployment rate
LAUCN300030000000003,2025,M13,0.057999999999999996,F,CN3000300000000,03,U,30,"Big Horn County, MT",unemployment rate
LAUCN300050000000003,2025,M13,0.03,F,CN3000500000000,03,U,30,"Blaine County, MT",unemployment rate
LAUCN300070000000003,2025,M13,0.027000000000000003,F,CN3000700000000,03,U,30,"Broadwater County, MT",unemployment rate
LAUCN300090000000003,2025,M13,0.032,F,CN3000900000000,03,U,30,"Carbon County, MT",unemployment rate
LAUCN300110000000003,2025,M13,0.019,F,CN3001100000000,03,U,30,"Carter County, MT",unemployment rate
LAUCN300130000000003,2025,M13,0.033,F,CN3001300000000,03,U,30,"Cascade County, MT",unemployment rate
LAUCN300150000000003,2025,M13,0.026000000000000002,F,CN3001500000000,03,U,30,"Chouteau County, MT",unemployment rate
LAUCN300170000000003,2025,M13,0.027999999999999997,F,CN3001700000000,03,U,30,"Custer County, MT",unemployment rate
LAUCN300190000000003,2025,M13,0.024,F,CN3001900000000,03,U,30,"Daniels County, MT",unemployment rate
LAUCN300210000000003,2025,M13,0.027000000000000003,F,CN3002100000000,03,U,30,"Dawson County, MT",unemployment rate
LAUCN300230000000003,2025,M13,0.04,F,CN3002300000000,03,U,30,"Deer Lodge County, MT",unemployment rate
LAUCN300250000000003,2025,M13,0.022000000000000002,F,CN3002500000000,03,U,30,"Fallon County, MT",unemployment rate
LAUCN300270000000003,2025,M13,0.035,F,CN3002700000000,03,U,30,"Fergus County, MT",unemployment rate
LAUCN300290000000003,2025,M13,0.035,F,CN3002900000000,03,U,30,"Flathead County, MT",unemployment rate
LAUCN300310000000003,2025,M13,0.025,F,CN3003100000000,03,U,30,"Gallatin County, MT",unemployment rate
LAUCN300330000000003,2025,M13,0.028999999999999998,F,CN3003300000000,03,U,30,"Garfield County, MT",unemployment rate
LAUCN300350000000003,2025,M13,0.05,F,CN3003500000000,03,U,30,"Glacier County, MT",unemployment rate
LAUCN300370000000003,2025,M13,0.028999999999999998,F,CN3003700000000,03,U,30,"Golden Valley County, MT",unemployment rate
LAUCN300390000000003,2025,M13,0.054000000000000006,F,CN3003900000000,03,U,30,"Granite County, MT",unemployment rate
LAUCN300410000000003,2025,M13,0.032,F,CN3004100000000,03,U,30,"Hill County, MT",unemployment rate
LAUCN300430000000003,2025,M13,0.03,F,CN3004300000000,03,U,30,"Jefferson County, MT",unemployment rate
LAUCN300450000000003,2025,M13,0.033,F,CN3004500000000,03,U,30,"Judith Basin County, MT",unemployment rate
LAUCN300470000000003,2025,M13,0.04,F,CN3004700000000,03,U,30,"Lake County, MT",unemployment rate
LAUCN300490000000003,2025,M13,0.031,F,CN3004900000000,03,U,30,"Lewis and Clark County, MT",unemployment rate
LAUCN300510000000003,2025,M13,0.022000000000000002,F,CN3005100000000,03,U,30,"Liberty County, MT",unemployment rate
LAUCN300530000000003,2025,M13,0.063,F,CN3005300000000,03,U,30,"Lincoln County, MT",unemployment rate
LAUCN300550000000003,2025,M13,0.028999999999999998,F,CN3005500000000,03,U,30,"McCone County, MT",unemployment rate
LAUCN300570000000003,2025,M13,0.054000000000000006,F,CN3005700000000,03,U,30,"Madison County, MT",unemployment rate
LAUCN300590000000003,2025,M13,0.027999999999999997,F,CN3005900000000,03,U,30,"Meagher County, MT",unemployment rate
LAUCN300610000000003,2025,M13,0.047,F,CN3006100000000,03,U,30,"Mineral County, MT",unemployment rate
LAUCN300630000000003,2025,M13,0.032,F,CN3006300000000,03,U,30,"Missoula County, MT",unemployment rate
LAUCN300650000000003,2025,M13,0.05,F,CN3006500000000,03,U,30,"Musselshell County, MT",unemployment rate
LAUCN300670000000003,2025,M13,0.03,F,CN3006700000000,03,U,30,"Park County, MT",unemployment rate
